148.03546,0.14799999999999999,6,0.16900000000000001,-9.843,137.91499999999999,121.274,4,0.38400000000000001
233.40362999999999,0,0,0.751,-9.0129999999999999,217.124,119.29300000000001,4,0
209.60607999999999,0.066000000000000003,2,0.091999999999999998,-4.5010000000000003,198.69900000000001,129.738,4,0.56200000000000006
269.81832000000003,5.2999999999999998,4,0.71699999999999997,-13.496,258.99000000000001,86.643000000000001,4,0.48699999999999999
307.38240000000002,0.61199999999999999,3,0.52400000000000002,-8.3460000000000001,296.65800000000002,125.197,3,0.21099999999999999
491.12770999999998,0,7,1.0,-8.5760000000000005,486.03399999999999,119.82599999999999,4,0.75600000000000001
290.29831999999999,0.14499999999999999,7,0.72499999999999998,-5.2709999999999999,285.60500000000002,150.06200000000001,4,0.93100000000000005
207.77751000000001,0.060999999999999999,7,0.38100000000000001,-4.2640000000000002,204.696,166.86199999999999,4,0
124.86485,0,10,0.69699999999999995,-12.332000000000001,115.73999999999999,137.52199999999999,4,0
186.48770999999999,1.083,5,0.76200000000000001,-4.516,175.46700000000001,90.022000000000006,1,0.97099999999999997
168.25424000000001,0.20000000000000001,8,0.81200000000000006,-9.6159999999999997,161.88999999999999,127.02500000000001,4,0.79200000000000004
156.39465000000001,0.56200000000000006,8,0.56899999999999995,-18.050999999999998,150.63399999999999,95.956999999999994,3,0.68899999999999995
342.56934000000001,0.063,6,0.38100000000000001,-11.939,333.154,110.18899999999999,3,0.35299999999999998
164.80608000000001,0,10,0.254,-10.922000000000001,156.17699999999999,130.09999999999999,1,0
133.32853,0,4,0.38400000000000001,-9.9830000000000005,130.00899999999999,160.839,1,0
313.12934000000001,0,9,0.72399999999999998,-9.5120000000000005,307.68799999999999,189.64599999999999,3,0.67400000000000004
198.73913999999999,0,7,0.67300000000000004,-7.4690000000000003,193.01599999999999,115.06100000000001,4,0.73099999999999998
95.686080000000004,0,2,0.42099999999999999,-2.0219999999999998,87.805999999999997,115.887,4,0.74399999999999999
190.48444000000001,0.25800000000000001,3,0.54400000000000004,-15.663,177.029,102.428,4,0.496
277.78566999999998,0.23999999999999999,2,0,-6.944,267.45299999999997,89.983999999999995,4,0
248.78975,0.183,1,0.754,-7.8049999999999997,246.19,116.721,4,0.52200000000000002
195.31710000000001,0,7,0.97999999999999998,-10.699999999999999,187.61699999999999,123.142,4,0.67800000000000005
175.72525999999999,0.73399999999999999,0,0.52200000000000002,-10.93,168.69900000000001,141.91900000000001,4,0.44500000000000001
217.23383000000001,1.042,10,0.0050000000000000001,-9.4930000000000003,213.49600000000001,95.596000000000004,4,1.0
344.05831999999998,0.068000000000000005,11,0.42499999999999999,-9.2530000000000001,335.029,154.953,1,0
